"","Sample_ID","Sample_date","Sample_site","Dretrocurva","Veliger","Mesocyclops","Soregonensis","DOY","Y","Chl_a_ugL_L","Secchi_depth_m","AvgTemp"
"661","20040506-3-996",2004-05-06,"3-996",0.388728479274851,0.0124884832301232,0.12822189020032,0.532380801015947,127,2004,2.74476,0.9,11.65
"662","20040506-36-873",2004-05-06,"36-873",0.00922303134619665,0,0.00522634531774712,0.0488530521825136,127,2004,1.869,0.9,11.8
"663","20040506-37-890",2004-05-06,"37-890",0.022950449236624,0,0.0277649595005316,0.0560341875352367,127,2004,4.9128,0.7,12.1
"664","20040506-8-994",2004-05-06,"8-994",0.19853423673339,0.00139520426283138,0.242328766025772,1.50635434640457,127,2004,6.81117,0.76,10.75
"665","20040520-14-972",2004-05-20,"14-972",12.0199720733645,0.0126398587844278,0,0,141,2004,3.21468,1.2,16.25
"666","20040520-16-970",2004-05-20,"16-970",3.57595095130706,0.0399625247868992,0,0.479634592172319,141,2004,4.10112,1.2,15.85
"667","20040520-3-996",2004-05-20,"3-996",10.0654875898997,0.0811057605334114,0.0970774953641582,0.972781501173998,141,2004,4.17054,1.5,15.4
"668","20040520-8-994",2004-05-20,"8-994",30.4443493018054,0.0801584335909727,0.385028441557565,2.01218386008651,141,2004,3.19866,1.9,14.6
"669","20040521-27-918",2004-05-21,"27-918",0.084828046069711,0.0150652375188708,0,0,142,2004,3.75936,2.4,16.35
"670","20040521-29-905",2004-05-21,"29-905",0.69668734894697,0.114507574860229,0.150702129495572,0,142,2004,5.13174,2.2,16.3
"671","20040521-36-873",2004-05-21,"36-873",1.84492316026592,0.0134159904641733,0.0616782066749053,0,142,2004,5.495488235,0.8,17.35
"672","20040603-14-972",2004-06-03,"14-972",109.946911932723,0.338796214886402,15.5810464905617,3.816230406596,155,2004,2.29086,1.5,18.5
"673","20040603-16-970",2004-06-03,"16-970",65.9324492170485,0.299299982958074,11.2782072272804,0.423415436890392,155,2004,2.83554,0.9,18.95
"674","20040603-27-918",2004-06-03,"27-918",0.400889891957087,0.239317983743557,0.222833875539678,0.0337201776691101,155,2004,10.88826,1.2,17.75
"675","20040603-29-905",2004-06-03,"29-905",0.287433120353704,0.30356727513934,0.076941306169211,0,155,2004,13.36068,0.9,18.3
"676","20040603-3-996",2004-06-03,"3-996",52.4861127745188,13.2727973489946,7.66961110610873,0,155,2004,9.24354,1.2,18.1
"677","20040603-36-873",2004-06-03,"36-873",26.0404043979316,0.199057212093157,14.6091834863462,0,155,2004,2.67534,0.9,19.9
"678","20040603-37-890",2004-06-03,"37-890",34.4085404712092,0.0331762020155262,18.6736450458869,0.603862619865624,155,2004,16.75959,0.5,19.9
"679","20040603-8-994",2004-06-03,"8-994",28.9038303195531,0.284985635947036,0,0,155,2004,3.11322,2.3,16.45
"680","20040624-14-972",2004-06-24,"14-972",26.0931306575271,0.0485223005366675,30.8832949083545,0,176,2004,3.80475,1.3,21.65
"681","20040624-16-970",2004-06-24,"16-970",51.608553709178,0.0906056228030663,30.7681804741739,0,176,2004,4.36812,1.2,21.35
"682","20040624-27-918",2004-06-24,"27-918",259.69849441351,6.93488330611312,6.03519030884532,0,176,2004,3.89553,2.4,20.55
"683","20040624-29-905",2004-06-24,"29-905",43.385597605237,1.39520104065063,0.699791547366239,0,176,2004,2.29086,2,20.45
"684","20040624-3-996",2004-06-24,"3-996",115.113384210774,0,22.9778041996865,0,176,2004,NA,1.2,22.05
"685","20040624-36-873",2004-06-24,"36-873",85.4859033964074,5.34798208111066,6.26770601619518,0,176,2004,8.76294,1,22.1
"686","20040624-37-890",2004-06-24,"37-890",56.5824075832934,4.60640796180932,3.03604055009931,0,176,2004,3.15594,0.7,22.6
"687","20040624-8-994",2004-06-24,"8-994",50.9959091718787,0.344464620026072,24.1419065416756,0.91370476457344,176,2004,6.41334,2.3,21.4
"688","20040628-14-972",2004-06-28,"14-972",60.7108863469602,0,59.4915907197506,0,180,2004,1.81026,1.4,21.1
"689","20040628-16-970",2004-06-28,"16-970",62.3929860653377,0,62.8391758539814,0,180,2004,4.58706,1.2,21
"690","20040628-27-918",2004-06-28,"27-918",1.68950212227223,2.17349540427402,0.954914670195759,0,180,2004,4.90212,2.1,19.8
"691","20040628-29-905",2004-06-28,"29-905",9.3898929778259,12.8365324909477,0.372406736968338,0,180,2004,4.94484,1.8,19.75
"692","20040628-3-996",2004-06-28,"3-996",219.420787455104,0,221.316520566817,0,180,2004,4.46958,0.9,21.6
"693","20040628-36-873",2004-06-28,"36-873",83.133037668691,11.5575708760111,2.67530556194276,0,180,2004,3.31614,0.9,20.95
"694","20040628-37-890",2004-06-28,"37-890",43.3947883330791,3.95234144162319,12.4484138417828,0,180,2004,4.03704,0.7,21.25
"695","20040628-8-994",2004-06-28,"8-994",50.3673285285262,0.0442029743617271,18.5895443718933,4.38605267369841,180,2004,4.40283,1.8,20.6
"696","20040720-14-972",2004-07-20,"14-972",33.3381931278809,1.22499790230131,9.61036433429668,0,202,2004,8.17821,1.2,24.55
"697","20040720-16-970",2004-07-20,"16-970",146.261998572108,0,62.8270956169447,0,202,2004,15.41658,1.2,24.9
"698","20040720-3-996",2004-07-20,"3-996",101.929759084082,0.0563479013692828,27.2233519899101,0,202,2004,4.10112,1,23.7
"699","20040720-8-994",2004-07-20,"8-994",42.5451427624601,0.0435733023622723,20.1341178824233,1.86466351645425,202,2004,4.44822,2.1,24.25
"700","20040802-14-972",2004-08-02,"14-972",7.90383551062811,0.512550230979794,2.91944939501436,0.153890105520939,215,2004,14.71793,1.2,22.8
"701","20040802-16-970",2004-08-02,"16-970",7.70899619785605,0.152545672542964,6.8640862813107,0.219729287859993,215,2004,18.22898,1.2,22.6
"702","20040802-27-918",2004-08-02,"27-918",7.54522144220594,1.96107952300803,4.84899809154539,0,215,2004,3.29033,2.8,21.7
"703","20040802-29-905",2004-08-02,"29-905",5.05808371986152,1.31345980960561,5.63601079262274,0.119535001026171,215,2004,2.87381,2.7,21.85
"704","20040802-3-996",2004-08-02,"3-996",64.242268913524,0,49.1701002100872,0.806745610122991,215,2004,21.80945,1.2,22.75
"705","20040802-36-873",2004-08-02,"36-873",16.1753519970476,2.2568407488224,1.11385407533399,0,215,2004,13.57517,1.5,23.4
"706","20040802-37-890",2004-08-02,"37-890",0.00367300322337253,0,0.00399506406456021,0,215,2004,17.9993213,0.6,23.05
"707","20040802-8-994",2004-08-02,"8-994",6.65762413794892,0,31.8209143639995,0,215,2004,6.81473,1.5,22.3
"708","20040811-14-972",2004-08-11,"14-972",36.3159861801948,0.132555287997552,39.9209379701395,3.77921620638444,224,2004,9.562605,1.2,21.5
"709","20040811-16-970",2004-08-11,"16-970",9.01605757192834,0,6.30729052901322,0,224,2004,6.006313333,1.2,22.1
"710","20040811-3-996",2004-08-11,"3-996",121.747063090033,0,125.465920289211,9.06376092997371,224,2004,13.73448,1.5,22.15
"711","20040811-8-994",2004-08-11,"8-994",34.2563044091776,0,82.8459405167413,30.6618187171156,224,2004,5.225611579,1.8,21.5
"712","20040812-27-918",2004-08-12,"27-918",5.72244035454955,1.71820833504472,2.77926158635507,0.195723561711713,225,2004,2.81418,1.5,20.9
"713","20040812-29-905",2004-08-12,"29-905",3.4058477090177,4.27035041926293,0.724585005740079,0,225,2004,2.11998,1.8,21.25
"714","20040812-36-873",2004-08-12,"36-873",90.6253278488772,1.90545951520143,11.1305623875714,0,225,2004,4.12782,1.2,21.35
"715","20040812-37-890",2004-08-12,"37-890",59.890551908455,0.38097038138753,2.91941853186079,0,225,2004,20.03123,0.6,21.5
"716","20040825-14-972",2004-08-25,"14-972",6.82927134995763,0.100399753583091,4.35498184438157,0.791353249091411,238,2004,9.47316,1.1,23.4
"717","20040825-16-970",2004-08-25,"16-970",9.72034488216186,0.0388742207349684,11.2839208450743,0.728236122585213,238,2004,5.95944,1.2,23.2
"718","20040825-3-996",2004-08-25,"3-996",38.7408068841175,0,24.6107416308164,6.16479113974288,238,2004,10.29018,0.9,22.8
"719","20040825-8-994",2004-08-25,"8-994",0,0.177180596955023,1.51705305626263,7.44857571330555,238,2004,NA,1.3,23.4
"720","20040826-29-905",2004-08-26,"29-905",0.962882438960252,0.284651145763999,0.00855661248086233,0.0279420949190397,239,2004,5.70846,2.7,22.95
"721","20040826-36-873",2004-08-26,"36-873",14.9011741423188,0.0916096383896831,9.37730961408239,0.52280075292433,239,2004,21.70443,0.9,23.5
"722","20040826-37-890",2004-08-26,"37-890",34.7144702953293,1.3763401787488,19.7056248254954,1.12311180888,239,2004,NA,0.9,23.3
"723","20040913-27-918",2004-09-13,"27-918",0.309192215681586,0.119618096795951,0,0.268927315110468,257,2004,2.812262113,2.4,22
"724","20040913-29-905",2004-09-13,"29-905",0.164810467029943,0.104004472523719,1.16872728655764,0.0299820151435427,257,2004,5.395052857,1.5,21.85
"725","20040913-36-873",2004-09-13,"36-873",5.78576216985623,0.0405682470269432,16.878595738024,0,257,2004,5.368937027,0.6,21.8
"726","20040913-37-890",2004-09-13,"37-890",4.68271072695573,0.0355431771535152,11.7484641430666,0.345947984089253,257,2004,1.62603,0.3,21.7
"727","20040914-14-972",2004-09-14,"14-972",4.92158806937257,0.0867019791902357,14.3633611371948,1.27516848151904,258,2004,3.07317,0.9,21.9
"728","20040914-16-970",2004-09-14,"16-970",9.45810362681749,0.0567293365324836,12.3628057534283,8.16947042998627,258,2004,3.93291,0.9,21.8
"729","20040914-3-996",2004-09-14,"3-996",0,3.44612458918787,6.76881675765407,2.66985698007472,258,2004,8.11947,1,21.55
"730","20040914-8-994",2004-09-14,"8-994",1.29165298474297,0.303984678343505,13.765723686004,24.303070071817,258,2004,2.97171,1,21.7
"731","20040920-14-972",2004-09-20,"14-972",5.49250279805602,0.0896646598861835,16.8001975871691,18.0683898053842,264,2004,NA,0.4,19.7
"732","20040920-16-970",2004-09-20,"16-970",29.5321692024673,0.183384042316038,10.9324305149977,1.95919567755852,264,2004,NA,0.9,20.15
"733","20040920-27-918",2004-09-20,"27-918",13.4824447747561,0.194972325526642,13.5677932567652,1.88264964530012,264,2004,NA,0.9,20.2
"734","20040920-29-905",2004-09-20,"29-905",11.8683788108668,0.207491916010821,3.14596711636841,0,264,2004,NA,0.9,20.4
"735","20040920-3-996",2004-09-20,"3-996",18.4783997214253,1.6745506345793,13.8300107400388,10.9327383476797,264,2004,NA,0.3,19.6
"736","20040920-36-873",2004-09-20,"36-873",11.1172314159192,0.0417191192830267,7.8808884290059,0,264,2004,NA,NA,19.5
"737","20040920-37-890",2004-09-20,"37-890",25.6071520665602,0,13.4973190963953,0,264,2004,NA,0.25,19.45
"738","20040920-8-994",2004-09-20,"8-994",2.39258413584538,1.06360150709606,10.2847357329911,17.3361672691126,264,2004,NA,0.4,20.35
"739","20050504-14-972",2005-05-04,"14-972",0.0610116865876042,0.00117332022471481,0,0.039530026883957,124,2005,0.35511,1.2,9.35
"740","20050504-16-970",2005-05-04,"16-970",0.95058386490713,0.00791080817025392,0.123014594053186,0,124,2005,1.69545,0.9,9.15
"741","20050504-29-905",2005-05-04,"29-905",0.00294931624156378,0,0.00393832850294095,0.0970793320122278,124,2005,1.65273,1.2,8.35
"742","20050504-36-873",2005-05-04,"36-873",0.00294650165055036,0,0,0.399841878515776,124,2005,4.68585,1.5,9.8
"743","20050504-37-890",2005-05-04,"37-890",0.0111588500033518,0.000859612698356429,0,0.189025581635982,124,2005,4.39215,1,10
"744","20050504-8-994",2005-05-04,"8-994",0,0,0,0.928904558425958,124,2005,15.06147,0.6,8.75
"745","20050518-14-972",2005-05-18,"14-972",3.68146198382376,0.0369574606423462,2.6638183922914,0.306297823580281,138,2005,2.55786,1.5,13
"746","20050518-16-970",2005-05-18,"16-970",2.53564269961007,0,0,0,138,2005,9.41709,1.2,12.55
"747","20050518-27-918",2005-05-18,"27-918",0.0536643564308149,0,0.0601257235973795,0.205546436281629,138,2005,4.49628,1.5,12.5
"748","20050518-36-873",2005-05-18,"36-873",1.33578171183964,0.0438409516396819,0,0.0631915168681088,138,2005,4.539,1.5,13.55
"749","20050518-8-994",2005-05-18,"8-994",0.451600487281223,0.0334684154038133,0,0.34009664680546,138,2005,6.27717,1.5,12.1
"750","20050602-3-996",2005-06-02,"3-996",10.564762901352,0.088905168497013,0.160073578526225,1.29949570559742,153,2005,6.70437,2.2,16.65
"751","20050613-14-972",2005-06-13,"14-972",44.5275645976529,2.1185127340308,5.72171316161741,0,164,2005,2.89695,2.7,20.1
"752","20050613-16-970",2005-06-13,"16-970",127.17769396042,8.08375536533406,2.07527379216297,2.71533202796643,164,2005,5.874,2.1,19.7
"753","20050613-27-918",2005-06-13,"27-918",182.750599245942,46.9933397408997,0,0.285113404107225,164,2005,5.92473,3,22.05
"754","20050613-29-905",2005-06-13,"29-905",119.397496241729,54.2019055812592,3.01553629583025,0,164,2005,3.98631,2.7,22.3
"755","20050613-3-996",2005-06-13,"3-996",242.071514560209,29.5298413058416,6.08070058320098,4.1274715743266,164,2005,2.60859,5.5,18.75
"756","20050613-36-873",2005-06-13,"36-873",244.735826887295,2.54903818819293,32.154314395736,0,164,2005,2.3496,3.7,22.95
"757","20050613-37-890",2005-06-13,"37-890",58.7607387310344,3.66819327116831,11.0190583733789,0.751873125174353,164,2005,3.23337,3.7,22.45
"758","20050613-8-994",2005-06-13,"8-994",81.820072692818,2.44644531993749,6.32838057140632,14.3329905467175,164,2005,1.63137,5.5,17.85
"759","20050629-14-972",2005-06-29,"14-972",92.365747751821,2.20377941342328,49.2440582023236,4.77424649054933,180,2005,6.93666,3,22.55
"760","20050629-16-970",2005-06-29,"16-970",41.2572114875627,6.1913842248762,10.6171663091414,0,180,2005,2.9103,3,22.5
"761","20050629-27-918",2005-06-29,"27-918",107.907017232965,11.966787079228,6.36360640676362,0,180,2005,0.42186,3,22.75
"762","20050629-29-905",2005-06-29,"29-905",176.42590352693,16.8682895771661,4.09586948859201,0,180,2005,0.97722,3.4,23.05
"763","20050629-3-996",2005-06-29,"3-996",41.052899799711,2.67356016865063,25.3444230209733,8.3572805824513,180,2005,1.71414,4.9,22.5
"764","20050629-36-873",2005-06-29,"36-873",296.333471764038,12.8787883302829,16.663336384572,0,180,2005,1.48452,3.7,25.25
"765","20050629-37-890",2005-06-29,"37-890",183.591960884922,4.66365382802215,9.4793412832384,1.10626891310255,180,2005,2.99574,3.7,24.65
"766","20050629-8-994",2005-06-29,"8-994",42.1470661533085,2.47179460673254,13.6928359620546,11.4226980660137,180,2005,3.96495,3,20.85
"767","20050711-14-972",2005-07-11,"14-972",488.588162653604,4.82029657382638,53.7671489353149,6.34295524928835,192,2005,2.50179,2.7,24.335
"768","20050711-16-970",2005-07-11,"16-970",67.209418997146,0,33.4980399630021,5.34449518460039,192,2005,3.11589,3,24.1
"769","20050711-27-918",2005-07-11,"27-918",125.849992932462,54.2156877295974,0,0,192,2005,1.78356,3.4,24.25
"770","20050711-29-905",2005-07-11,"29-905",29.5679446301757,23.2546183450164,0.329689808026865,0,192,2005,9.72681,2.4,24.3
"771","20050711-3-996",2005-07-11,"3-996",158.710918141195,7.5834578020072,12.4376500800159,7.93224236859636,192,2005,0,4.6,24.4
"772","20050711-36-873",2005-07-11,"36-873",193.008174150577,39.6651282048979,2.4055456510426,1.0230099076746,192,2005,3.53241,2.7,25.3
"773","20050711-37-890",2005-07-11,"37-890",263.92270285372,43.1489362870919,20.7063491170794,0,192,2005,4.96887,2.5,25.4
"774","20050711-8-994",2005-07-11,"8-994",76.423114867988,0.818564375926744,28.8247278688954,44.9937422071112,192,2005,3.25473,5.2,22.95
"775","20050728-14-972",2005-07-28,"14-972",2.15965997034477,13.3914761958833,2.13379383617773,3.6864018302323,209,2005,2.45106,1.3,24.05
"776","20050728-16-970",2005-07-28,"16-970",1.71333273184389,18.4614725922279,0.705506975291107,10.4951989863039,209,2005,7.209,1.5,23.4
"777","20050728-29-905",2005-07-28,"29-905",0.101207610936109,35.304860467485,0.104556630961607,0.357576134457525,209,2005,2.63262,1.2,25.3
"778","20050728-3-996",2005-07-28,"3-996",15.649503277026,12.7224722405351,7.08269881315989,96.5116461873063,209,2005,12.43152,1.1,23.8
"779","20050728-36-873",2005-07-28,"36-873",0.868695928062533,6.40951899372585,0.689517705898576,0.3266157296969,209,2005,12.9584,0.9,25.6
"780","20050728-37-890",2005-07-28,"37-890",2.35900446468513,1.93820876060753,7.88720659990189,0,209,2005,12.4956,0.8,25.35
"781","20050728-8-994",2005-07-28,"8-994",1.45215697293969,0.581972189085144,2.5262290355067,16.6037049343383,209,2005,2.2695,3,22.65
"782","20050810-14-972",2005-08-10,"14-972",47.851458487283,4.72044108924617,11.1122105007533,18.041490199479,222,2005,16.83702,1.5,23.6
"783","20050810-16-970",2005-08-10,"16-970",6.55765150773634,3.03456927165825,1.34288957894581,29.6345539431379,222,2005,7.53474,2.1,25.15
"784","20050810-27-918",2005-08-10,"27-918",1.15458519017132,28.7801724726123,0.511148394066732,0,222,2005,11.03778,1.8,26.05
"785","20050810-29-905",2005-08-10,"29-905",5.35543334496103,8.66380710974665,1.88924896117129,1.37948233356229,222,2005,7.19298,1.8,26.15
"786","20050810-3-996",2005-08-10,"3-996",26.4695800366567,1.04085726017878,11.9738000440606,13.3827148760353,222,2005,4.1385,3,24
"787","20050810-36-873",2005-08-10,"36-873",0.536928692255165,11.5387827170731,4.20016551479343,0.925046377215334,222,2005,7.949375294,1.8,26.2
"788","20050810-37-890",2005-08-10,"37-890",3.08109886025744,9.51484300661877,13.0922012341537,1.05990894126248,222,2005,12.12332571,1.2,26.1
"789","20050810-8-994",2005-08-10,"8-994",7.03990175448341,0.587722902416025,5.56772970379971,21.5855439093718,222,2005,1.69545,4.6,23.4
"790","20050823-14-972",2005-08-23,"14-972",7.75173706635006,22.0416831567271,9.92308780821768,15.2187110184834,235,2005,6.87258,1.5,24.1
"791","20050823-16-970",2005-08-23,"16-970",32.119340834024,98.5030335035359,26.1165054520008,17.583335629205,235,2005,9.83094,1.2,24.15
"792","20050823-27-918",2005-08-23,"27-918",3.44968878047051,20.4534474837868,2.20080977038045,1.06267299942111,235,2005,3.91956,2.1,24.2
"793","20050823-29-905",2005-08-23,"29-905",0.050579742322034,0,0.748302015636914,0.121542986481725,235,2005,2.33358,2.1,24.05
"794","20050823-3-996",2005-08-23,"3-996",6.31103192704307,1.6840492534608,4.84510759904813,24.007394950681,235,2005,16.78629,1.2,24.1
"795","20050823-36-873",2005-08-23,"36-873",0.269854058573194,18.8695034710386,0.971341980761496,0.531830687559568,235,2005,4.56036,1.2,24.1
"796","20050823-37-890",2005-08-23,"37-890",1.41060289059489,16.4969317393454,9.96554720405967,0,235,2005,5.57496,1.2,24.1
"797","20050823-8-994",2005-08-23,"8-994",4.22967123929831,2.30910748824271,7.77398207258603,15.5398727583795,235,2005,4.07976,2.4,24.1
"798","20050907-14-972",2005-09-07,"14-972",18.6904402310159,178.29587327074,11.6091684521031,5.94975655950302,250,2005,6.318555,1.2,23.85
"799","20050907-16-970",2005-09-07,"16-970",39.1299442498048,60.4144665642685,16.5934996457662,10.2984074731797,250,2005,6.006165,1.2,23.8
"800","20050907-27-918",2005-09-07,"27-918",1.49513265691337,4.3906877882749,0.126233602977238,0,250,2005,3.509715,2.1,23.25
"801","20050907-29-905",2005-09-07,"29-905",0,61.0330554548628,0,0,250,2005,5.896695,2.1,23.35
"802","20050907-3-996",2005-09-07,"3-996",104.182653170642,2.91318650079192,10.7229943099448,72.8697870904838,250,2005,9.108705,1.5,23.45
"803","20050907-36-873",2005-09-07,"36-873",4.53991269166212,65.0444227331989,5.67816813958296,0,250,2005,3.605835,1.2,23.95
"804","20050907-37-890",2005-09-07,"37-890",13.4062642585804,186.514989379971,7.90925494388315,0,250,2005,4.657815,0.9,23.85
"805","20050907-8-994",2005-09-07,"8-994",108.127567197047,5.31049622540194,8.56298906551652,23.9420856903244,250,2005,9.314295,1.8,23.75
"806","20050919-3-996",2005-09-19,"3-996",27.7028748844183,4.72661967705932,9.68179805987907,29.3227552260576,262,2005,6.056895,1.2,22.45
"807","20050919-8-994",2005-09-19,"8-994",53.0333475848306,41.250340663742,1.94318276495973,1.13257753192908,262,2005,0.967875,5,22.75
"808","20050920-16-970",2005-09-20,"16-970",6.4019425754908,18.3153114262751,2.42017479388753,3.57945643813261,263,2005,NA,1.2,22.1
"809","20050921-14-972",2005-09-21,"14-972",15.0216610953281,9.51640923592028,5.03160254245575,15.1923617968098,264,2005,3.595155,1.5,21.7
"810","20050921-27-918",2005-09-21,"27-918",0.0193143504646746,1.30077668164257,0,0.980048350975204,264,2005,1.662075,0.7,21.1
"811","20050922-27-918",2005-09-22,"27-918",0.115570883902517,4.31037213685432,0.0293541816130899,0.749311830319512,265,2005,NA,NA,0
"812","20051003-14-972",2005-10-03,"14-972",28.1067694591858,30.6215626503696,3.80580719393422,53.8066529860257,276,2005,5.29728,1.5,20.9
"813","20051003-16-970",2005-10-03,"16-970",9.04042752236627,14.1739702779424,1.20521307046907,10.6805561209664,276,2005,2.69403,1,19.85
"814","20051003-27-918",2005-10-03,"27-918",0.213578529194369,12.1279904111359,0,0.444914331458,276,2005,6.84588,1.5,19.2
"815","20051003-29-905",2005-10-03,"29-905",1.04731090225805,0.933173903192017,0,0.384663048148267,276,2005,8.21292,1.6,19.55
"816","20051003-3-996",2005-10-03,"3-996",23.8593789338194,5.05195890916527,1.66830515307198,20.5495125997163,276,2005,4.592103333,1.2,19.95
"817","20051003-36-873",2005-10-03,"36-873",5.34604912679312,0.302916005727027,4.65000635885981,1.61872177371797,276,2005,3.26007,1.2,19.7
"818","20051003-37-890",2005-10-03,"37-890",9.32745701615014,6.51679473281559,2.94946290682521,2.96585418721274,276,2005,3.64277,1.1,19.75
"819","20051003-8-994",2005-10-03,"8-994",18.9325616128607,5.75723846105768,0.905127691644585,17.4073333078913,276,2005,10.61058,1.5,20.1
"820","20060501-14-972",2006-05-01,"14-972",0.140543048828118,0.22004275887718,0,0,121,2006,3.51016,0.9,12.35
"821","20060501-16-970",2006-05-01,"16-970",0.0168071240037599,0.412799706589948,0.0760202288320518,0,121,2006,2.101586667,0.9,11.9
"822","20060501-27-918",2006-05-01,"27-918",0,7.37377630499701,0,0,121,2006,7.58992,1.2,12.65
"823","20060501-29-905",2006-05-01,"29-905",0,8.60714193415795,0,0,121,2006,NA,1.2,12.1
"824","20060501-3-996",2006-05-01,"3-996",0.603925116851592,83.3018487560997,0.107857941583288,0,121,2006,3.43807,0.6,12.9
"825","20060501-36-873",2006-05-01,"36-873",0.351670610905196,1.84081415052208,0.0168711169817137,0,121,2006,3.53152,0.3,13.55
"826","20060501-37-890",2006-05-01,"37-890",0.372656295853337,6.12170588503027,0,0.142614858231895,121,2006,2.35672,0.3,13.75
"827","20060501-8-994",2006-05-01,"8-994",0.119870259132291,7.57468727588507,0.102536434431441,0,121,2006,2.11642,1.5,11.35
"828","20060515-14-972",2006-05-15,"14-972",6.59436720915583,34.7394611576649,0.48260101662324,0.904988511291916,135,2006,5.772821053,0.9,13.5
"829","20060515-16-970",2006-05-15,"16-970",13.1696631687622,17.2576909593733,0.319740511596098,0.435279232328987,135,2006,5.6782,NA,13.7
"830","20060515-3-996",2006-05-15,"3-996",3.65914548420177,70.1557083340356,0,0.226136032349568,135,2006,6.29052,0.9,13
"831","20060515-8-994",2006-05-15,"8-994",37.9244196387383,201.703892397478,0,4.82470297289445,135,2006,8.327589474,1.1,13
"832","20060516-27-918",2006-05-16,"27-918",0.101714176173945,22.9544415184188,0,0.0764042544139183,136,2006,5.32932,0.9,13.5
"833","20060516-29-905",2006-05-16,"29-905",0.0373931389647183,7.32372912279312,0,0.0507158949500806,136,2006,NA,1.2,13.7
"834","20060516-36-873",2006-05-16,"36-873",7.61130923784937,19.6607429761966,0,1.02875099489485,136,2006,12.08175,0.6,14.5
"835","20060516-37-890",2006-05-16,"37-890",2.99611758999138,33.6546677819695,1.15437086872012,0.0942395227270455,136,2006,7.49736,0.6,14.6
"836","20060531-14-972",2006-05-31,"14-972",27.8230338820183,83.4974096259061,21.6639313843436,0,151,2006,10.1727,1.8,19.835
"837","20060531-16-970",2006-05-31,"16-970",76.9665972739436,57.6082630531602,5.2702193604968,0,151,2006,7.14492,2.7,19.95
"838","20060531-27-918",2006-05-31,"27-918",0.108194170131102,15.6583774417566,0.101863408978686,0,151,2006,0.7476,3.7,19.45
"839","20060531-29-905",2006-05-31,"29-905",0.483238355639145,36.4887319468676,0.324591440072381,0.124464213688926,151,2006,1.7088,3.2,20.3
"840","20060531-3-996",2006-05-31,"3-996",35.5937436008357,64.7180953169942,12.1576998483858,0.719195788302972,151,2006,9.1047,1.4,19.35
"841","20060531-36-873",2006-05-31,"36-873",15.0292340383565,12.4343326253314,1.16064347683162,0,151,2006,11.1606,1.2,20.95
"842","20060531-37-890",2006-05-31,"37-890",5.34640537303414,19.250548817082,2.74615837464358,0.323097888437075,151,2006,20.32404,1.8,20.1
"843","20060531-8-994",2006-05-31,"8-994",161.063396071059,22.8470717955509,29.0992195512576,0,151,2006,1.56996,3,18.6
"844","20060616-14-972",2006-06-16,"14-972",22.2450064041556,5.95213556315153,10.0908146218185,1.59648204130542,167,2006,4.54968,2.1,20.35
"845","20060616-16-970",2006-06-16,"16-970",63.8408927851175,73.5793796339724,24.5553704591584,3.00362606388228,167,2006,2.21076,2.4,19.85
"846","20060616-3-996",2006-06-16,"3-996",27.3990208776412,4.01279714778136,53.3801508968736,0,167,2006,14.418,1,20.6
"847","20060616-8-994",2006-06-16,"8-994",8.87944969897774,36.9481797985541,4.12016752798083,2.11465715096969,167,2006,4.41618,2.7,19.55
"848","20060628-14-972",2006-06-28,"14-972",93.930583860484,0.183091330357034,124.233707967359,2.25031360059324,179,2006,1.54326,2.1,23.45
"849","20060628-16-970",2006-06-28,"16-970",79.1870679148266,1.61104941669497,67.3937908673878,0,179,2006,NA,2.4,22.95
"850","20060628-27-918",2006-06-28,"27-918",270.307434181725,11.6989439234228,6.06866324788034,0.8235098812088,179,2006,1.50588,3.7,22.7
"851","20060628-29-905",2006-06-28,"29-905",483.172947932022,9.66414628406479,3.10329088910981,0,179,2006,0.37914,3,22.65
"852","20060628-3-996",2006-06-28,"3-996",295.966671490487,3.67061499099782,137.555850464377,27.2041321931913,179,2006,32.72352,0.6,23.1
"853","20060628-36-873",2006-06-28,"36-873",490.225993012485,18.9576709473645,9.10425285191614,0,179,2006,13.31796,1.5,23.75
"854","20060628-37-890",2006-06-28,"37-890",62.8412913310129,3.53389385181293,6.67717523855322,0.539566575246913,179,2006,8.20224,1.5,23.65
"855","20060628-8-994",2006-06-28,"8-994",76.5503228314477,0.576184038922453,29.6806908980614,7.98425556954398,179,2006,3.31614,3,21.25
"856","20060713-14-972",2006-07-13,"14-972",76.2751785439887,2.70694320870046,132.493778845963,52.7558622145862,194,2006,10.60257,1.8,22.65
"857","20060713-16-970",2006-07-13,"16-970",150.314740996715,1.55802377798302,149.894183801146,0,194,2006,5.43345,2.4,23.25
"858","20060713-27-918",2006-07-13,"27-918",15.0935351427876,8.55483561822991,2.66749060957975,0,194,2006,0.80901,4,23.25
"859","20060713-29-905",2006-07-13,"29-905",0.601137900507306,23.0535320010919,0.439604617698495,0,194,2006,2.65932,3.4,23.7
"860","20060713-3-996",2006-07-13,"3-996",47.0287142351886,0.495861532049689,194.014269186299,64.7761127207548,194,2006,14.59155,1.5,23
"861","20060713-36-873",2006-07-13,"36-873",136.280072792932,6.1707891396085,18.9441822367758,0,194,2006,6.07425,3,24.15
"862","20060713-37-890",2006-07-13,"37-890",254.853788554436,5.4804321046148,10.5687065956022,0,194,2006,16.37511,2.1,24.1
